session ID,page_name
4643,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4644,"['Trousers', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4645,"['Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale']"
4646,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4647,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4648,"['Skirts', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Blouses']"
4650,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4652,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4653,"['Trousers', 'Trousers']"
4654,"['Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses']"
4655,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Trousers']"
4656,"['Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Blouses']"
4657,"['Blouses', 'Blouses']"
4658,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
4659,"['Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Trousers', 'Sale']"
4660,"['Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4661,"['Trousers', 'Trousers', 'Trousers', 'Trousers']"
4662,"['Trousers', 'Trousers']"
4664,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4665,"['Blouses', 'Sale', 'Skirts']"
4666,"['Skirts', 'Skirts', 'Blouses', 'Blouses']"
4667,"['Trousers', 'Trousers', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4668,"['Trousers', 'Blouses']"
4669,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
4670,"['Blouses', 'Blouses', 'Trousers', 'Trousers']"
4671,"['Sale', 'Sale', 'Sale', 'Sale']"
4672,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Skirts', 'Blouses']"
4673,"['Skirts', 'Skirts', 'Sale', 'Sale']"
4674,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Sale']"
4675,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4676,"['Blouses', 'Blouses']"
4677,"['Skirts', 'Skirts', 'Skirts']"
4678,"['Sale', 'Blouses', 'Sale', 'Sale', 'Sale']"
4679,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4680,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4681,"['Sale', 'Sale', 'Sale', 'Sale', 'Blouses']"
4682,"['Skirts', 'Skirts']"
4683,"['Trousers', 'Trousers', 'Trousers']"
4684,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4687,"['Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Blouses', 'Sale']"
4688,"['Sale', 'Sale']"
4689,"['Sale', 'Sale', 'Sale']"
4691,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale']"
4692,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4693,"['Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4694,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4695,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4696,"['Sale', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4697,"['Trousers', 'Trousers', 'Sale', 'Blouses', 'Blouses']"
4699,"['Trousers', 'Trousers']"
4700,"['Skirts', 'Blouses', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4701,"['Trousers', 'Trousers']"
4702,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4703,"['Trousers', 'Skirts']"
4704,"['Sale', 'Skirts', 'Blouses', 'Skirts']"
4705,"['Trousers', 'Trousers', 'Skirts']"
4706,"['Skirts', 'Skirts']"
4707,"['Skirts', 'Skirts', 'Skirts']"
4708,"['Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale']"
4709,"['Trousers', 'Blouses', 'Blouses', 'Trousers']"
4710,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
4711,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4712,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4713,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses']"
4715,"['Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers']"
4716,"['Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
4717,"['Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts']"
4720,"['Skirts', 'Trousers', 'Sale']"
4721,"['Trousers', 'Trousers', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Trousers']"
4722,"['Trousers', 'Trousers']"
4724,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4725,"['Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
4726,"['Blouses', 'Blouses', 'Trousers']"
4727,"['Skirts', 'Skirts']"
4728,"['Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Sale', 'Sale']"
4729,"['Sale', 'Blouses']"
4730,"['Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts']"
4732,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4734,"['Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale']"
4737,"['Blouses', 'Blouses', 'Blouses', 'Skirts']"
4738,"['Sale', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale']"
4740,"['Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Blouses']"
4741,"['Skirts', 'Skirts', 'Skirts']"
4742,"['Skirts', 'Skirts', 'Skirts']"
4743,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses']"
4745,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4747,"['Trousers', 'Blouses', 'Blouses', 'Sale', 'Blouses', 'Blouses']"
4748,"['Sale', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4749,"['Skirts', 'Sale', 'Sale', 'Blouses', 'Blouses']"
4750,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Sale', 'Sale']"
4752,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4753,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4754,"['Trousers', 'Trousers', 'Trousers', 'Blouses']"
4755,"['Blouses', 'Blouses', 'Blouses']"
4756,"['Sale', 'Sale']"
4757,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale']"
4758,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4761,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4762,"['Trousers', 'Trousers']"
4764,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
4765,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale']"
4767,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4770,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4771,"['Trousers', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale']"
4772,"['Blouses', 'Blouses', 'Blouses', 'Trousers']"
4773,"['Trousers', 'Skirts', 'Skirts', 'Skirts']"
4775,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4776,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale']"
4778,"['Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
4780,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale']"
4782,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers']"
4788,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4789,"['Skirts', 'Skirts', 'Skirts']"
4790,"['Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4791,"['Sale', 'Blouses', 'Skirts']"
4792,"['Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers']"
4793,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4795,"['Trousers', 'Trousers', 'Skirts', 'Blouses', 'Blouses']"
4797,"['Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4798,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4799,"['Blouses', 'Blouses', 'Blouses', 'Sale']"
4801,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
4802,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale']"
4803,"['Skirts', 'Skirts']"
4804,"['Trousers', 'Trousers']"
4805,"['Blouses', 'Blouses', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4806,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4807,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4808,"['Blouses', 'Blouses', 'Skirts', 'Sale', 'Sale']"
4809,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4811,"['Sale', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Trousers', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale']"
4813,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4814,"['Skirts', 'Trousers', 'Trousers']"
4815,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts']"
4816,"['Trousers', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Trousers', 'Trousers']"
4817,"['Trousers', 'Skirts', 'Skirts', 'Skirts']"
4819,"['Blouses', 'Blouses']"
4820,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4821,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4822,"['Skirts', 'Sale', 'Sale', 'Sale']"
4823,"['Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Sale']"
4825,"['Blouses', 'Blouses', 'Trousers']"
4826,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4827,"['Trousers', 'Trousers', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale']"
4828,"['Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale']"
4831,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4832,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Skirts', 'Skirts']"
4833,"['Trousers', 'Blouses', 'Blouses']"
4834,"['Skirts', 'Sale', 'Sale', 'Sale']"
4835,"['Skirts', 'Skirts']"
4836,"['Sale', 'Sale']"
4838,"['Sale', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
4839,"['Blouses', 'Skirts', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4840,"['Sale', 'Blouses', 'Blouses', 'Skirts', 'Skirts', 'Skirts']"
4841,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Sale']"
4842,"['Blouses', 'Blouses', 'Trousers', 'Skirts']"
4843,"['Trousers', 'Trousers']"
4844,"['Blouses', 'Blouses', 'Blouses']"
4845,"['Sale', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses']"
4846,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts']"
4847,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4848,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4850,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4851,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Blouses']"
4852,"['Sale', 'Trousers', 'Blouses', 'Skirts']"
4853,"['Trousers', 'Blouses', 'Blouses', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers']"
4854,"['Skirts', 'Sale']"
4855,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
4856,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Skirts', 'Sale', 'Trousers', 'Trousers', 'Trousers', 'Blouses']"
4858,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale']"
4859,"['Trousers', 'Trousers', 'Trousers']"
4860,"['Skirts', 'Trousers']"
4861,"['Trousers', 'Trousers', 'Trousers']"
4862,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4863,"['Skirts', 'Skirts', 'Blouses', 'Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4864,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4868,"['Blouses', 'Blouses', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4869,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts', 'Skirts']"
4870,"['Sale', 'Sale', 'Sale', 'Sale', 'Sale']"
4871,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Sale', 'Sale', 'Skirts', 'Skirts']"
4872,"['Trousers', 'Trousers', 'Trousers', 'Trousers', 'Trousers', 'Skirts']"
4873,"['Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses', 'Blouses']"
4874,"['Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Skirts', 'Sale']"
4875,"['Skirts', 'Skirts', 'Skirts', 'Sale', 'Sale']"
4876,"['Trousers', 'Trousers']"
